@relation iono-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R2

@attribute antenna1 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute antenna3 {'\'(-inf-0.19028]\'','\'(0.19028-0.73947]\'','\'(0.73947-0.998505]\'','\'(0.998505-inf)\''}
@attribute antenna4 {'\'(-inf--0.609635]\'','\'(-0.609635--0.00017]\'','\'(-0.00017-0.007075]\'','\'(0.007075-0.74685]\'','\'(0.74685-inf)\''}
@attribute antenna5 {'\'(-inf-0.04144]\'','\'(0.04144-0.418075]\'','\'(0.418075-0.995175]\'','\'(0.995175-inf)\''}
@attribute antenna6 {'\'(-inf--0.79531]\'','\'(-0.79531--0.217515]\'','\'(-0.217515--0.000715]\'','\'(-0.000715-0.00101]\'','\'(0.00101-0.82509]\'','\'(0.82509-inf)\''}
@attribute antenna7 {'\'(-inf-0.029375]\'','\'(0.029375-0.999995]\'','\'(0.999995-inf)\''}
@attribute antenna8 {'\'(-inf--0.983575]\'','\'(-0.983575--0.000375]\'','\'(-0.000375-0.000985]\'','\'(0.000985-0.994515]\'','\'(0.994515-inf)\''}
@attribute antenna9 {'\'(-inf--0.704705]\'','\'(-0.704705--0.036395]\'','\'(-0.036395-0.011975]\'','\'(0.011975-0.05561]\'','\'(0.05561-inf)\''}
@attribute antenna10 {'\'(-inf--0.57299]\'','\'(-0.57299-0.591395]\'','\'(0.591395-0.9891]\'','\'(0.9891-inf)\''}
@attribute antenna11 {'\'(-inf--0.91576]\'','\'(-0.91576--0.01058]\'','\'(-0.01058-0.08713]\'','\'(0.08713-0.9991]\'','\'(0.9991-inf)\''}
@attribute antenna12 {'\'(-inf--0.56293]\'','\'(-0.56293--0.00027]\'','\'(-0.00027-0.001845]\'','\'(0.001845-0.981525]\'','\'(0.981525-inf)\''}
@attribute antenna13 {'\'(-inf--0.96941]\'','\'(-0.96941--0.076515]\'','\'(-0.076515-0.01567]\'','\'(0.01567-0.35474]\'','\'(0.35474-0.998725]\'','\'(0.998725-inf)\''}
@attribute antenna14 {'\'(-inf--0.554585]\'','\'(-0.554585-0.652535]\'','\'(0.652535-0.97565]\'','\'(0.97565-inf)\''}
@attribute antenna15 {'\'(-inf--0.98825]\'','\'(-0.98825--0.0283]\'','\'(-0.0283-0.239955]\'','\'(0.239955-0.99914]\'','\'(0.99914-inf)\''}
@attribute antenna16 {'\'(-inf--0.90517]\'','\'(-0.90517--0.00197]\'','\'(-0.00197-0.00143]\'','\'(0.00143-0.96841]\'','\'(0.96841-inf)\''}
@attribute antenna17 {'\'(-inf--0.96177]\'','\'(-0.96177--0.57273]\'','\'(-0.57273--0.05415]\'','\'(-0.05415-0.29207]\'','\'(0.29207-0.99815]\'','\'(0.99815-inf)\''}
@attribute antenna18 {'\'(-inf--0.805795]\'','\'(-0.805795-0.99361]\'','\'(0.99361-inf)\''}
@attribute antenna19 {'\'(-inf--0.989535]\'','\'(-0.989535--0.04391]\'','\'(-0.04391-0.12183]\'','\'(0.12183-0.46784]\'','\'(0.46784-0.998845]\'','\'(0.998845-inf)\''}
@attribute antenna20 {'\'(-inf--0.912755]\'','\'(-0.912755-0.975495]\'','\'(0.975495-inf)\''}
@attribute antenna21 {'\'(-inf--0.957365]\'','\'(-0.957365--0.000015]\'','\'(-0.000015-0.07206]\'','\'(0.07206-0.99888]\'','\'(0.99888-inf)\''}
@attribute antenna22 {'\'(-inf--0.96798]\'','\'(-0.96798--0.0014]\'','\'(-0.0014-0.000375]\'','\'(0.000375-0.923655]\'','\'(0.923655-inf)\''}
@attribute antenna23 {'\'(-inf--0.96809]\'','\'(-0.96809--0.0092]\'','\'(-0.0092-0.18657]\'','\'(0.18657-0.999665]\'','\'(0.999665-inf)\''}
@attribute antenna24 {'\'(-inf--0.987455]\'','\'(-0.987455-0.89747]\'','\'(0.89747-inf)\''}
@attribute antenna25 {'\'(-inf--0.87839]\'','\'(-0.87839--0.00017]\'','\'(-0.00017-0.08722]\'','\'(0.08722-0.999495]\'','\'(0.999495-inf)\''}
@attribute antenna26 {'\'(-inf--0.98148]\'','\'(-0.98148-0.80245]\'','\'(0.80245-inf)\''}
@attribute antenna27 {'\'(-inf-0.52812]\'','\'(0.52812-0.999945]\'','\'(0.999945-inf)\''}
@attribute antenna28 {'\'(-inf--0.936175]\'','\'(-0.936175-0.86022]\'','\'(0.86022-inf)\''}
@attribute antenna29 {'\'(-inf--0.91183]\'','\'(-0.91183--0.00009]\'','\'(-0.00009-0.06779]\'','\'(0.06779-0.997]\'','\'(0.997-inf)\''}
@attribute antenna30 {'\'(-inf--0.91428]\'','\'(-0.91428-0.930305]\'','\'(0.930305-inf)\''}
@attribute antenna31 {'\'(-inf--0.84848]\'','\'(-0.84848--0.1671]\'','\'(-0.1671-0.132415]\'','\'(0.132415-0.99556]\'','\'(0.99556-inf)\''}
@attribute antenna32 {'\'(-inf--0.969765]\'','\'(-0.969765-0.87076]\'','\'(0.87076-inf)\''}
@attribute antenna33 {'\'(-inf--0.959515]\'','\'(-0.959515--0.00004]\'','\'(-0.00004-0.0002]\'','\'(0.0002-0.994855]\'','\'(0.994855-inf)\''}
@attribute antenna34 {'\'(-inf--0.974115]\'','\'(-0.974115--0.00003]\'','\'(-0.00003-0.0054]\'','\'(0.0054-0.95098]\'','\'(0.95098-inf)\''}
@attribute class {g.,b.}

@data
'\'(0.5-inf)\'','\'(0.998505-inf)\'','\'(0.007075-0.74685]\'','\'(0.418075-0.995175]\'','\'(0.00101-0.82509]\'','\'(0.029375-0.999995]\'','\'(0.000985-0.994515]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.08713-0.9991]\'','\'(0.001845-0.981525]\'','\'(0.35474-0.998725]\'','\'(-0.554585-0.652535]\'','\'(0.239955-0.99914]\'','\'(0.00143-0.96841]\'','\'(0.29207-0.99815]\'','\'(-0.805795-0.99361]\'','\'(0.46784-0.998845]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(0.000375-0.923655]\'','\'(0.18657-0.999665]\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(0.0054-0.95098]\'',g.
'\'(0.5-inf)\'','\'(0.998505-inf)\'','\'(-0.609635--0.00017]\'','\'(0.995175-inf)\'','\'(-0.79531--0.217515]\'','\'(0.029375-0.999995]\'','\'(-0.983575--0.000375]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.08713-0.9991]\'','\'(-0.56293--0.00027]\'','\'(0.35474-0.998725]\'','\'(-0.554585-0.652535]\'','\'(0.239955-0.99914]\'','\'(-0.90517--0.00197]\'','\'(0.29207-0.99815]\'','\'(-0.805795-0.99361]\'','\'(0.46784-0.998845]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(-0.96798--0.0014]\'','\'(0.18657-0.999665]\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',g.
'\'(0.5-inf)\'','\'(0.73947-0.998505]\'','\'(0.007075-0.74685]\'','\'(0.418075-0.995175]\'','\'(0.00101-0.82509]\'','\'(0.029375-0.999995]\'','\'(0.000985-0.994515]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.08713-0.9991]\'','\'(0.001845-0.981525]\'','\'(0.01567-0.35474]\'','\'(-0.554585-0.652535]\'','\'(0.239955-0.99914]\'','\'(0.00143-0.96841]\'','\'(-0.05415-0.29207]\'','\'(-0.805795-0.99361]\'','\'(-0.989535--0.04391]\'','\'(-0.912755-0.975495]\'','\'(-0.957365--0.000015]\'','\'(0.000375-0.923655]\'','\'(-0.96809--0.0092]\'','\'(-0.987455-0.89747]\'','\'(-0.87839--0.00017]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(-0.91183--0.00009]\'','\'(-0.91428-0.930305]\'','\'(-0.84848--0.1671]\'','\'(-0.969765-0.87076]\'','\'(-0.959515--0.00004]\'','\'(0.0054-0.95098]\'',g.
'\'(0.5-inf)\'','\'(0.998505-inf)\'','\'(-0.609635--0.00017]\'','\'(0.995175-inf)\'','\'(-0.217515--0.000715]\'','\'(0.029375-0.999995]\'','\'(-0.983575--0.000375]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.9991-inf)\'','\'(0.001845-0.981525]\'','\'(0.35474-0.998725]\'','\'(-0.554585-0.652535]\'','\'(0.239955-0.99914]\'','\'(-0.90517--0.00197]\'','\'(0.29207-0.99815]\'','\'(-0.805795-0.99361]\'','\'(0.46784-0.998845]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(0.000375-0.923655]\'','\'(0.999665-inf)\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(0.52812-0.999945]\'','\'(-0.936175-0.86022]\'','\'(0.997-inf)\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',g.
'\'(0.5-inf)\'','\'(0.73947-0.998505]\'','\'(-0.609635--0.00017]\'','\'(0.418075-0.995175]\'','\'(-0.217515--0.000715]\'','\'(0.029375-0.999995]\'','\'(-0.983575--0.000375]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.08713-0.9991]\'','\'(-0.56293--0.00027]\'','\'(0.35474-0.998725]\'','\'(-0.554585-0.652535]\'','\'(0.239955-0.99914]\'','\'(-0.90517--0.00197]\'','\'(0.29207-0.99815]\'','\'(-0.805795-0.99361]\'','\'(0.46784-0.998845]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(0.000375-0.923655]\'','\'(0.18657-0.999665]\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(0.52812-0.999945]\'','\'(-0.936175-0.86022]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',g.
'\'(0.5-inf)\'','\'(0.73947-0.998505]\'','\'(0.007075-0.74685]\'','\'(0.418075-0.995175]\'','\'(0.00101-0.82509]\'','\'(0.029375-0.999995]\'','\'(0.000985-0.994515]\'','\'(0.05561-inf)\'','\'(0.591395-0.9891]\'','\'(0.08713-0.9991]\'','\'(0.001845-0.981525]\'','\'(0.01567-0.35474]\'','\'(0.652535-0.97565]\'','\'(-0.98825--0.0283]\'','\'(0.00143-0.96841]\'','\'(-0.57273--0.05415]\'','\'(-0.805795-0.99361]\'','\'(-0.989535--0.04391]\'','\'(-0.912755-0.975495]\'','\'(-0.957365--0.000015]\'','\'(0.000375-0.923655]\'','\'(-0.96809--0.0092]\'','\'(-0.987455-0.89747]\'','\'(-0.87839--0.00017]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(-0.91183--0.00009]\'','\'(-0.91428-0.930305]\'','\'(-0.84848--0.1671]\'','\'(-0.969765-0.87076]\'','\'(-0.959515--0.00004]\'','\'(-0.974115--0.00003]\'',g.
'\'(0.5-inf)\'','\'(0.19028-0.73947]\'','\'(-0.609635--0.00017]\'','\'(0.418075-0.995175]\'','\'(-0.217515--0.000715]\'','\'(-inf-0.029375]\'','\'(-0.983575--0.000375]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.08713-0.9991]\'','\'(-0.56293--0.00027]\'','\'(0.01567-0.35474]\'','\'(-0.554585-0.652535]\'','\'(-0.0283-0.239955]\'','\'(-0.90517--0.00197]\'','\'(-0.05415-0.29207]\'','\'(-0.805795-0.99361]\'','\'(0.12183-0.46784]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(-0.96798--0.0014]\'','\'(-0.0092-0.18657]\'','\'(-0.987455-0.89747]\'','\'(-0.00017-0.08722]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(-0.91183--0.00009]\'','\'(-0.91428-0.930305]\'','\'(-0.1671-0.132415]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',g.
'\'(0.5-inf)\'','\'(0.998505-inf)\'','\'(0.74685-inf)\'','\'(0.995175-inf)\'','\'(0.82509-inf)\'','\'(0.029375-0.999995]\'','\'(0.994515-inf)\'','\'(-0.704705--0.036395]\'','\'(0.9891-inf)\'','\'(-0.91576--0.01058]\'','\'(0.981525-inf)\'','\'(-inf--0.96941]\'','\'(0.97565-inf)\'','\'(-inf--0.98825]\'','\'(0.00143-0.96841]\'','\'(-inf--0.96177]\'','\'(-0.805795-0.99361]\'','\'(-inf--0.989535]\'','\'(-0.912755-0.975495]\'','\'(-inf--0.957365]\'','\'(-inf--0.96798]\'','\'(-0.96809--0.0092]\'','\'(-inf--0.987455]\'','\'(0.08722-0.999495]\'','\'(-inf--0.98148]\'','\'(0.999945-inf)\'','\'(-inf--0.936175]\'','\'(0.997-inf)\'','\'(-inf--0.91428]\'','\'(0.99556-inf)\'','\'(-0.969765-0.87076]\'','\'(0.994855-inf)\'','\'(0.0054-0.95098]\'',g.
'\'(0.5-inf)\'','\'(0.998505-inf)\'','\'(0.007075-0.74685]\'','\'(0.995175-inf)\'','\'(0.00101-0.82509]\'','\'(0.999995-inf)\'','\'(0.000985-0.994515]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.9991-inf)\'','\'(0.001845-0.981525]\'','\'(0.998725-inf)\'','\'(-0.554585-0.652535]\'','\'(0.99914-inf)\'','\'(0.00143-0.96841]\'','\'(0.99815-inf)\'','\'(-0.805795-0.99361]\'','\'(0.998845-inf)\'','\'(-0.912755-0.975495]\'','\'(0.99888-inf)\'','\'(0.000375-0.923655]\'','\'(0.999665-inf)\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(0.52812-0.999945]\'','\'(-0.936175-0.86022]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(0.0054-0.95098]\'',g.
'\'(0.5-inf)\'','\'(0.73947-0.998505]\'','\'(0.007075-0.74685]\'','\'(0.418075-0.995175]\'','\'(0.00101-0.82509]\'','\'(0.029375-0.999995]\'','\'(0.000985-0.994515]\'','\'(-0.704705--0.036395]\'','\'(0.591395-0.9891]\'','\'(-0.91576--0.01058]\'','\'(0.001845-0.981525]\'','\'(-0.96941--0.076515]\'','\'(-0.554585-0.652535]\'','\'(-0.98825--0.0283]\'','\'(0.00143-0.96841]\'','\'(-0.96177--0.57273]\'','\'(-0.805795-0.99361]\'','\'(-0.989535--0.04391]\'','\'(-0.912755-0.975495]\'','\'(-0.957365--0.000015]\'','\'(-0.96798--0.0014]\'','\'(-0.96809--0.0092]\'','\'(-0.987455-0.89747]\'','\'(-0.00017-0.08722]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(0.0054-0.95098]\'',g.
'\'(0.5-inf)\'','\'(0.73947-0.998505]\'','\'(-0.609635--0.00017]\'','\'(0.418075-0.995175]\'','\'(-0.217515--0.000715]\'','\'(0.029375-0.999995]\'','\'(-0.983575--0.000375]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.08713-0.9991]\'','\'(-0.56293--0.00027]\'','\'(0.35474-0.998725]\'','\'(-0.554585-0.652535]\'','\'(0.239955-0.99914]\'','\'(-0.90517--0.00197]\'','\'(0.29207-0.99815]\'','\'(-0.805795-0.99361]\'','\'(0.46784-0.998845]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(-0.96798--0.0014]\'','\'(0.18657-0.999665]\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(0.52812-0.999945]\'','\'(-0.936175-0.86022]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',g.
'\'(0.5-inf)\'','\'(0.19028-0.73947]\'','\'(0.007075-0.74685]\'','\'(0.04144-0.418075]\'','\'(0.00101-0.82509]\'','\'(-inf-0.029375]\'','\'(0.000985-0.994515]\'','\'(-0.704705--0.036395]\'','\'(-0.57299-0.591395]\'','\'(-0.91576--0.01058]\'','\'(0.001845-0.981525]\'','\'(-0.96941--0.076515]\'','\'(-0.554585-0.652535]\'','\'(-0.98825--0.0283]\'','\'(-0.90517--0.00197]\'','\'(-0.57273--0.05415]\'','\'(-0.805795-0.99361]\'','\'(0.12183-0.46784]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(-0.96798--0.0014]\'','\'(0.18657-0.999665]\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(-0.91183--0.00009]\'','\'(-0.91428-0.930305]\'','\'(-0.84848--0.1671]\'','\'(-0.969765-0.87076]\'','\'(-0.959515--0.00004]\'','\'(-0.974115--0.00003]\'',g.
'\'(0.5-inf)\'','\'(0.998505-inf)\'','\'(0.007075-0.74685]\'','\'(0.995175-inf)\'','\'(-0.217515--0.000715]\'','\'(0.999995-inf)\'','\'(-0.983575--0.000375]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.9991-inf)\'','\'(-0.56293--0.00027]\'','\'(0.35474-0.998725]\'','\'(-0.554585-0.652535]\'','\'(0.239955-0.99914]\'','\'(-0.90517--0.00197]\'','\'(0.29207-0.99815]\'','\'(-0.805795-0.99361]\'','\'(0.46784-0.998845]\'','\'(-0.912755-0.975495]\'','\'(0.07206-0.99888]\'','\'(-0.96798--0.0014]\'','\'(0.18657-0.999665]\'','\'(-0.987455-0.89747]\'','\'(0.08722-0.999495]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',g.
'\'(-inf-0.5]\'','\'(0.998505-inf)\'','\'(0.74685-inf)\'','\'(0.995175-inf)\'','\'(-inf--0.79531]\'','\'(0.999995-inf)\'','\'(-inf--0.983575]\'','\'(0.05561-inf)\'','\'(0.9891-inf)\'','\'(-0.01058-0.08713]\'','\'(-0.00027-0.001845]\'','\'(0.998725-inf)\'','\'(-inf--0.554585]\'','\'(-0.0283-0.239955]\'','\'(-0.00197-0.00143]\'','\'(-0.05415-0.29207]\'','\'(-0.805795-0.99361]\'','\'(-0.04391-0.12183]\'','\'(-0.912755-0.975495]\'','\'(-inf--0.957365]\'','\'(0.923655-inf)\'','\'(0.999665-inf)\'','\'(0.89747-inf)\'','\'(-0.00017-0.08722]\'','\'(-0.98148-0.80245]\'','\'(0.999945-inf)\'','\'(0.86022-inf)\'','\'(-0.00009-0.06779]\'','\'(-0.91428-0.930305]\'','\'(-inf--0.84848]\'','\'(-inf--0.969765]\'','\'(-0.00004-0.0002]\'','\'(-0.00003-0.0054]\'',b.
'\'(0.5-inf)\'','\'(-inf-0.19028]\'','\'(-0.609635--0.00017]\'','\'(0.04144-0.418075]\'','\'(0.00101-0.82509]\'','\'(-inf-0.029375]\'','\'(-0.983575--0.000375]\'','\'(-0.036395-0.011975]\'','\'(-0.57299-0.591395]\'','\'(-0.01058-0.08713]\'','\'(-0.56293--0.00027]\'','\'(-0.076515-0.01567]\'','\'(-0.554585-0.652535]\'','\'(-0.0283-0.239955]\'','\'(-0.90517--0.00197]\'','\'(-0.05415-0.29207]\'','\'(-0.805795-0.99361]\'','\'(-0.989535--0.04391]\'','\'(-0.912755-0.975495]\'','\'(-0.957365--0.000015]\'','\'(0.000375-0.923655]\'','\'(-0.0092-0.18657]\'','\'(-0.987455-0.89747]\'','\'(-0.00017-0.08722]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(-0.00009-0.06779]\'','\'(-0.91428-0.930305]\'','\'(-0.1671-0.132415]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',b.
'\'(-inf-0.5]\'','\'(-inf-0.19028]\'','\'(0.74685-inf)\'','\'(0.995175-inf)\'','\'(-inf--0.79531]\'','\'(-inf-0.029375]\'','\'(-0.000375-0.000985]\'','\'(-0.036395-0.011975]\'','\'(-0.57299-0.591395]\'','\'(0.9991-inf)\'','\'(-inf--0.56293]\'','\'(0.998725-inf)\'','\'(0.97565-inf)\'','\'(-0.0283-0.239955]\'','\'(-0.00197-0.00143]\'','\'(0.99815-inf)\'','\'(-inf--0.805795]\'','\'(-0.04391-0.12183]\'','\'(-0.912755-0.975495]\'','\'(-0.000015-0.07206]\'','\'(-0.0014-0.000375]\'','\'(0.999665-inf)\'','\'(0.89747-inf)\'','\'(-inf--0.87839]\'','\'(0.80245-inf)\'','\'(0.999945-inf)\'','\'(-inf--0.936175]\'','\'(-inf--0.91183]\'','\'(0.930305-inf)\'','\'(-inf--0.84848]\'','\'(-inf--0.969765]\'','\'(-0.00004-0.0002]\'','\'(-0.00003-0.0054]\'',b.
'\'(0.5-inf)\'','\'(-inf-0.19028]\'','\'(-0.609635--0.00017]\'','\'(-inf-0.04144]\'','\'(0.00101-0.82509]\'','\'(0.029375-0.999995]\'','\'(-0.983575--0.000375]\'','\'(-0.036395-0.011975]\'','\'(-0.57299-0.591395]\'','\'(-0.01058-0.08713]\'','\'(-0.00027-0.001845]\'','\'(0.01567-0.35474]\'','\'(-0.554585-0.652535]\'','\'(-0.0283-0.239955]\'','\'(-0.00197-0.00143]\'','\'(-0.05415-0.29207]\'','\'(-0.805795-0.99361]\'','\'(-0.989535--0.04391]\'','\'(-0.912755-0.975495]\'','\'(-0.000015-0.07206]\'','\'(0.000375-0.923655]\'','\'(-0.0092-0.18657]\'','\'(-0.987455-0.89747]\'','\'(-0.00017-0.08722]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(-0.91183--0.00009]\'','\'(-0.91428-0.930305]\'','\'(-0.1671-0.132415]\'','\'(-0.969765-0.87076]\'','\'(0.0002-0.994855]\'','\'(-0.974115--0.00003]\'',b.
'\'(0.5-inf)\'','\'(-inf-0.19028]\'','\'(-0.609635--0.00017]\'','\'(-inf-0.04144]\'','\'(-0.000715-0.00101]\'','\'(-inf-0.029375]\'','\'(-0.000375-0.000985]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(-0.91576--0.01058]\'','\'(-0.56293--0.00027]\'','\'(-0.076515-0.01567]\'','\'(-0.554585-0.652535]\'','\'(-0.98825--0.0283]\'','\'(0.00143-0.96841]\'','\'(-0.57273--0.05415]\'','\'(-0.805795-0.99361]\'','\'(0.46784-0.998845]\'','\'(-0.912755-0.975495]\'','\'(-0.000015-0.07206]\'','\'(-0.0014-0.000375]\'','\'(-0.0092-0.18657]\'','\'(-0.987455-0.89747]\'','\'(-0.87839--0.00017]\'','\'(-0.98148-0.80245]\'','\'(-inf-0.52812]\'','\'(-0.936175-0.86022]\'','\'(-0.00009-0.06779]\'','\'(-0.91428-0.930305]\'','\'(0.132415-0.99556]\'','\'(-0.969765-0.87076]\'','\'(-0.959515--0.00004]\'','\'(0.0054-0.95098]\'',b.
'\'(-inf-0.5]\'','\'(0.998505-inf)\'','\'(0.74685-inf)\'','\'(-inf-0.04144]\'','\'(-0.000715-0.00101]\'','\'(0.999995-inf)\'','\'(-inf--0.983575]\'','\'(0.05561-inf)\'','\'(-inf--0.57299]\'','\'(0.9991-inf)\'','\'(0.981525-inf)\'','\'(0.998725-inf)\'','\'(0.97565-inf)\'','\'(0.99914-inf)\'','\'(-inf--0.90517]\'','\'(0.99815-inf)\'','\'(0.99361-inf)\'','\'(0.998845-inf)\'','\'(0.975495-inf)\'','\'(0.99888-inf)\'','\'(-inf--0.96798]\'','\'(-inf--0.96809]\'','\'(-inf--0.987455]\'','\'(0.999495-inf)\'','\'(-inf--0.98148]\'','\'(0.999945-inf)\'','\'(-inf--0.936175]\'','\'(0.997-inf)\'','\'(0.930305-inf)\'','\'(-0.1671-0.132415]\'','\'(-0.969765-0.87076]\'','\'(0.994855-inf)\'','\'(-inf--0.974115]\'',b.
'\'(0.5-inf)\'','\'(-inf-0.19028]\'','\'(0.007075-0.74685]\'','\'(-inf-0.04144]\'','\'(-0.000715-0.00101]\'','\'(-inf-0.029375]\'','\'(-0.000375-0.000985]\'','\'(0.05561-inf)\'','\'(0.591395-0.9891]\'','\'(0.08713-0.9991]\'','\'(0.981525-inf)\'','\'(-0.076515-0.01567]\'','\'(-0.554585-0.652535]\'','\'(-0.0283-0.239955]\'','\'(-0.00197-0.00143]\'','\'(0.29207-0.99815]\'','\'(-inf--0.805795]\'','\'(0.12183-0.46784]\'','\'(-inf--0.912755]\'','\'(-0.000015-0.07206]\'','\'(-0.0014-0.000375]\'','\'(-0.0092-0.18657]\'','\'(-0.987455-0.89747]\'','\'(-0.87839--0.00017]\'','\'(-inf--0.98148]\'','\'(0.999945-inf)\'','\'(-inf--0.936175]\'','\'(0.06779-0.997]\'','\'(-0.91428-0.930305]\'','\'(-0.1671-0.132415]\'','\'(-0.969765-0.87076]\'','\'(-0.00004-0.0002]\'','\'(-0.00003-0.0054]\'',b.
'\'(0.5-inf)\'','\'(0.998505-inf)\'','\'(-0.609635--0.00017]\'','\'(0.995175-inf)\'','\'(-inf--0.79531]\'','\'(0.029375-0.999995]\'','\'(-0.983575--0.000375]\'','\'(0.05561-inf)\'','\'(-0.57299-0.591395]\'','\'(0.9991-inf)\'','\'(-0.56293--0.00027]\'','\'(0.01567-0.35474]\'','\'(-0.554585-0.652535]\'','\'(0.99914-inf)\'','\'(-0.90517--0.00197]\'','\'(0.99815-inf)\'','\'(-0.805795-0.99361]\'','\'(0.998845-inf)\'','\'(-0.912755-0.975495]\'','\'(-0.000015-0.07206]\'','\'(-0.96798--0.0014]\'','\'(0.999665-inf)\'','\'(-0.987455-0.89747]\'','\'(0.999495-inf)\'','\'(-0.98148-0.80245]\'','\'(0.999945-inf)\'','\'(-0.936175-0.86022]\'','\'(0.997-inf)\'','\'(-0.91428-0.930305]\'','\'(0.99556-inf)\'','\'(-0.969765-0.87076]\'','\'(0.994855-inf)\'','\'(-0.974115--0.00003]\'',b.
